job_id,job_title,job_tags,company_address,company_name,company_size,min_salary,max_salary,experiences,industries,languages,frameworks
1394547,Chuyên Viên Hỗ Trợ Vận Hành Người Dùng,,Hà Nội,NGÂN HÀNG TMCP VIỆT Á - VIETABANK,1000+ nhân viên,,,,,,
1394301,Chuyên Viên Phân Tích Nghiệp Vụ - Level Senior,,Hồ Chí Minh,CÔNG TY CỔ PHẦN CÔNG NGHỆ SICIX,100-499 nhân viên,,,3,BA,,
1379671,Quản Lý Dự Án Project Manager Web App (.Net) Lương Từ 20 Triệu Đến 30 Triệu.,,Đà Nẵng,Công ty TNHH Phần Mềm Việt Đà,25-99 nhân viên,20,30,5,Manager,,
975088,Lập Trình Viên Wordpress,,Nghệ An,Công tyTNHH Công Nghệ Uxper,1-9 nhân viên,10,15,,Web-Back,"JS,PHP","Wordpress,NodeJS"
509067,Nhân Viên IT,,Thanh Hoá,Công ty TNHH NY Hoa Việt,1000+ nhân viên,,,,,,
1395252,Software Support,,Hà Nội,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ HEBELA,100-499 nhân viên,10,20,1,Helpdesk,,
1393439,ReactJS Developer,,Hà Nội,Công ty Cổ phần Đầu tư và Phát triển Koolsoft,25-99 nhân viên,15,25,2,Web-Front,JS,ReactJS
982094,Thực Tập Sinh Contact Point - Sử Dụng Tiếng Anh,"Excel, Microsoft Word, PowerPoint, ",Hồ Chí Minh,VIET NAM LIFE TECH,25-99 nhân viên,0.5,,,,,
1394434,"Senior Frontend Developer (Mạnh CSS3, HTML)","HTML, CSS3, ",Hà Nội,Công ty Cổ phần Công nghệ KiotViet,1000+ nhân viên,25,35,4,Web-Front,JS,"AngularJS,ReactJS,VueJS,NuxtJS,React Native"
1339643,Nhân Viên Thiết Kế Đồ Họa - DESIGNER,"Photoshop, After Effect, Adobe Illustrator, Adobe Premier, Final Cut, Figma, Thiết Kế, Microsoft Office",Hồ Chí Minh,CÔNG TY CỔ PHẦN CÔNG NGHỆ SKYLINK,10-24 nhân viên,,10,,,,
1394417,IOS/Android Leader,"Android, HTML5, iOS, Java, CMS, Javascrip",Hồ Chí Minh,CÔNG TY TNHH AGENTEC VIỆT NAM,1-9 nhân viên,,,5,Manager,,
1260035,Java Developer,"Agile, Java, MongoDB, PostgreSQL, Hibernate, Spring Boot, JPA",Hà Nội,Công ty cổ phần công nghệ - viễn thông Elcom,100-499 nhân viên,,,2,Web-Back,"Java,JS","SpringBoot,Hibernate,JPA,VueJS,ReactJS"
1394391,Database Administrator,,Hà Nội,CÔNG TY TNHH CÔNG NGHỆ ALADIN,25-99 nhân viên,,,,DE,,
1393698,IT Helpdesk,,Hồ Chí Minh,CÔNG TY TNHH SUẤT ĂN CÔNG NGHIỆP THIÊN HÀ,500-1000 nhân viên,10,15,,Helpdesk,,
1394238,Nhân Viên Hành Chính - Nhân Sự,"Word, Excel, Tin học văn phòng, Quản Trị Nhân Sự, Hành Chính Nhân Sự, Soạn Thảo Văn Bản",Hà Nội,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ TRIPLAYZ,10-24 nhân viên,12,18,,,,
1394322,2D Animator,,Hà Nội,CÔNG TY CỔ PHẦN SMARTMOVE VIỆT NAM,25-99 nhân viên,10,20,,,,
1393760,Senior NodeJS Developer,"MongoDB, MySQL, NodeJS, Python, ReactJS, Nodejs Developer, Javascrip, English",Hà Nội,Công ty Cổ phần Tokyo Tech Lab Việt Nam,25-99 nhân viên,30,50,5,Web-Full,"JS,PHP,Python,Go,Ruby","ReactJS,VueJS,NextJS,NestJS,ExpressJS,SpringBoot,Laravel,Django,ROR,Odoo"
1394107,Backend Developer & Frontend Developer,"Java, React Native, ReactJS, ",Hà Nội,Difisoft Viet Nam Joint Stock Company,10-24 nhân viên,,,3,Web-Full,"JS,Java","NodeJS,SpringBoot,React Native"
302153,Web Developer,".NET, AngularJS, NodeJS, SQL, UX/UI Design",Hồ Chí Minh,Công ty Cổ phần Eton,100-499 nhân viên,10,25,2,Web-Full,"C#,JS","AngularJS,ReactJS,ExpressJS,.Net Framework"
1393483,Data Engineer,"Database, Oracle Database, Big Data, Design, ETL, data engineer, Hadoop, Data Mining",Hồ Chí Minh,TPS Software,100-499 nhân viên,,,3,DE,Python,
1389106,UA Marketing Senior - Mobile App,,Hà Nội,Công ty Cổ phần Công nghệ Binary Bridge Labs,10-24 nhân viên,18,22,,,,
1392348,Junior/Middle Fullstack Developer,,Hà Nội,Công ty TNHH Co-well Châu Á,500-1000 nhân viên,,,2,Web-Full,JS,"ReactJS,NodeJS,VueJS,NextJS"
1151692,Thực Tập Sinh IT Helpdesk,,Hồ Chí Minh,Công Ty TNHH Phần Mềm Hoàn Cầu,25-99 nhân viên,,1,,Helpdesk,,
1393511,Java Developer,,Hà Nội,Công ty Cổ phần NTTe-MOI,100-499 nhân viên,10,15,1,Software,"Java,JS",
1393634,Business Analyst,,Hà Nội,Công ty Cổ phần NTTe-MOI,100-499 nhân viên,12,16,2,BA,,
1393664,Nhân Viên Kinh Doanh,"Sale, Bán Hàng, Kinh Doanh, Tư Vấn Dịch Vụ",Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ NANOSOFT,25-99 nhân viên,8,20,,,,
1393785,Middle Manual Tester,"Tester, Tiếng Anh giao tiếp, ",Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPP TOÀN CẦU,25-99 nhân viên,14,16,2,Tester,,
886412,Junior/Middle Frontend Developer,"REST API, VueJS, ReactJS, Angular",Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPP TOÀN CẦU,25-99 nhân viên,,30,2,Web-Front,JS,"ReactJS,VueJS,AngularJS"
1393372,Nhân Viên Kinh Doanh Phần Mềm,"Photoshop, -Giao tiếp tốt, Sử dụng tốt vi tính văn phòng (Word, excel, PPT), ","Thanh Hoá, Hà Nội",CÔNG TY CỔ PHẦN THINKLABS,10-24 nhân viên,6,10,,,,
1392247,Nhân Viên Kinh Doanh Bán Lẻ IT,,Hà Nội,Công ty Cổ phần Thương Mại Máy tính An phát,25-99 nhân viên,8,13,,,,
1393713,Chuyên Viên Kinh Doanh,,Hà Nội,Công ty TNHH Giải pháp và Dịch vụ cao cấp,25-99 nhân viên,9,,,,,
1339306,"Business Development, Account Manager (EN)",,Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ SOTATEK VIỆT NAM,500-1000 nhân viên,12,30,,BA,,
1393772,Product Owner,"Project Management, Business Analyst, Phân tích dữ liệu, Phát Triển Sản Phẩm, Ba, Product Owner",Hà Nội,Công ty cổ phần công nghệ Gapo,100-499 nhân viên,,45,,Manager,,
1386761,Fresher BA,,Hà Nội,CÔNG TY CỔ PHẦN NUY CORP,25-99 nhân viên,7,9,1,BA,,
1393643,"Business Analyst (ERP, Bank, Fintech, Viễn Thông)",,Hà Nội,Viettel Software,500-1000 nhân viên,20,40,3,BA,,
1392946,.NET Developer - Employee Product,,Hà Nội,Công ty Cổ phần Công nghệ KiotViet,1000+ nhân viên,20,30,,Web-Back,"C#,JS",".NET Framework,AngularJS"
1392220,Fullstack Developer,"MySQL, Nginx, NodeJS, AWS, TypeScript, VueJS, ReactJS, Ubuntu, Nuxt, Agile, Github, JQuery, SCRUM, AWS, Jira",Hồ Chí Minh,"SALESCORE CO., LTD",10-24 nhân viên,,45,5,Web-Full,JS,"NuxtJS,VueJS,ReactJS"
1392089,Thực Tập Sinh Marketing,"Photoshop, Edit Video, Xử Lý Hình Ảnh, Cắt Ghép Video",Hà Nội,CÔNG TY TNHH MỘT THÀNH VIÊN ALIFACO,1000+ nhân viên,5,,,,,
1392381,Lập Trình Viên PHP,"MySQL, PHP, ",Hà Nội,Công ty cổ phần Quảng cáo trực tuyến 24h,100-499 nhân viên,,25,1,Web-Back,"PHP,JS",
1391665,Phó Phòng Triển Khai Phần Mềm,".NET, ERP, MySQL, SQL Server, CRM, Web API, English, software development, Planning, Communication, Presentation, Internal Training, Report",Hồ Chí Minh,CÔNG TY TRÁCH NHIỆM HỮU HẠN THACO AUTO,10000+ nhân viên,30,,,,,
1392194,PHP Developer ( Trên 2 Năm Kinh Nghiệm),,Hà Nội,Công ty TNHH Phần mềm và Dịch vụ công nghệ STS,25-99 nhân viên,,,3,Web-Back,PHP,"Laravel,CakePHP,Fuel,Symfony"
1392780,"Senior .NET Developer (.NET Framework, English)",".NET, ASP.NET, C#, .NET Framework, SOA, WinForms, ASP.NET MVC, .NET Developer, Backend Developer, Advance English, Communication",Hồ Chí Minh,Unit Corp,100-499 nhân viên,,,5,Web-Back,"C#,JS",".NET Framework,ASP.NET,AngularJS,ReactJS"
1072346,Thực Tập Sinh Thiết Kế Website,,Hồ Chí Minh,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,500-1000 nhân viên,7,15,,,,
722021,.Net Developer,".NET, NodeJS, ",Hà Nội,Công ty CP sáng tạo trẻ Việt Nam Miichisoft,100-499 nhân viên,,35,3,Web-Back,"JS,PHP,Go",
1393338,Intern Sale IT (English),,Hà Nội,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,100-499 nhân viên,3,5,,,,
1392693,Senior FE Angular,,Toàn Quốc,CÔNG TY CỔ PHẦN CÔNG NGHỆ HIVETECH VIỆT NAM,25-99 nhân viên,35,40,4,Web-Front,JS,"Angular,VueJS,ReactJS,NodeJS"
1393260,Data Engineer (Fresher),"ETL, data engineer, ",Hà Nội,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,500-1000 nhân viên,,,,DE,Python,
1392912,VueJS Developer,,Đà Nẵng,FPT Software,10000+ nhân viên,,,3,Web-Front,JS,"VueJS,NuxtJS"
1392875,.NET Developer,".NET, ",Đà Nẵng,FPT Software,10000+ nhân viên,,,3,Web-Back,C#,.NET Framework
1392901,Full-Stack .NET Developer,".NET,  Full Stack, ",Đà Nẵng,FPT Software,10000+ nhân viên,,,,Web-Full,"C#,JS",".NET Framework,Entity Framework,VueJS"
1351509,Web Service UI/UX Designer,,Hồ Chí Minh,CÔNG TY CỔ PHẦN WEBCASH VIỆT NAM,25-99 nhân viên,,,,,,
1392257,3D Model,"blender, Maya, Zbrush, ",Hà Nội,CÔNG TY TNHH PLAYCITY,25-99 nhân viên,6,15,,,,
1389600,Mobile App Tester,,Hà Nội,CÔNG TY TNHH MTV NMH GLOBAL,10-24 nhân viên,5,8,,Tester,,
1392421,Frontend Developer (Shopify Theme),,Hà Nội,Công Ty Cổ Phần Công Nghệ SellerSmith,25-99 nhân viên,16,30,2,Web-Front,"JS,PHP","Magento,Wordpress"
1383850,Nhân Viên Marketing - Content,"Marketing, Tiếng Anh, Digital Marketing, Truyền Thông, Chụp Hình, Viết Kịch Bản",Hồ Chí Minh,XPERC LTD,25-99 nhân viên,8,10,,,,
1392794,Nhân Viên Tester,"SQL, Kiểm Thử, Test Web App, phân tích yêu cầu, Test Case, Teamwork, Làm việc độc lập, Automation, Quản Lý Bug",Hà Nội,VĂN PHÒNG ĐẠI DIỆN CÔNG TY TAS GLOBAL HOLDINGS PTE.LTD TẠI HÀ NỘI,10-24 nhân viên,10,15,2,Tester,,
1392878,Kỹ Sư Điều Khiển Tự Động,,Hà Nội,Công ty Cổ phần Tự động hóa và Robotics Aubot,25-99 nhân viên,12,15,,,,
1392561,Chuyên Viên Lập Trình Vận Hành Viễn Thông,,Hà Nội,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,5000+ nhân viên,12,18,,,,
1330605,Chuyên Viên Cao Cấp/Chuyên Gia Quản Trị Rủi Ro Công Nghệ Thông Tin - Khối QTRR [HO HN],,"Hà Nội, Hồ Chí Minh",Ngân Hàng TMCP An Bình,5000+ nhân viên,,,,,,
1392445,Nhân Viên Email Marketing,"Google Analytics, Phân tích dữ liệu, Email Marketing, ",Hà Nội,Công ty Cổ phần dịch vụ và giải pháp xử lý dữ liệu VBEE,25-99 nhân viên,11,15,,,,
831185,Kỹ Sư Quản Trị Hệ Thống - Đi Làm Ngay,,Hà Nội,Công Ty TNHH Spi VIệt Nam,100-499 nhân viên,,,,,,
1039790,2D Game Artist,,Hà Nội,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ ARCHER STUDIO,25-99 nhân viên,,25,,,,
1391856,Asp.Net Developer,,Đà Nẵng,Chi nhánh tại TP Đà Nẵng - Công ty cổ phần Kaopiz Software,10-24 nhân viên,,,1,Web-Back,"C#,VB",.NET Framework
1269410,Nhân Viên Phân Tích Dữ Liệu BA,,Hà Nội,Công ty cổ phần đầu tư phát triển Máy Việt Nam - Chi Nhánh Hà Nội,100-499 nhân viên,10,13,,BA,,
1392662,Nhân Viên Kinh Doanh Phần Mềm,"Telesales, Sale, Bán Hàng, Thuyết Phục Khách Hàng, Vi Tính Văn Phòng, Kinh Doanh Phần Mềm",Hà Nội & 2 nơi khác,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG VARS VIỆT NAM,25-99 nhân viên,,,,,,
1392996,Nhân Viên SEO,"Marketing, SEO Web, SEO Google, ",Hà Nội,CÔNG TY TNHH GOLDEN TOWN,25-99 nhân viên,10,15,,,,
1389088,Network/ Network Security Engineer,,Hồ Chí Minh,DISION TECH COMPANY LIMITED,25-99 nhân viên,,,,,,
1391952,PM Game (Trưởng Dự Án Game),,Hà Nội,Công ty Cổ phần Công nghệ và Dịch vụ HyperSOL,25-99 nhân viên,,,,,,
1392156,Nhân Viên SEO Website,"photoshop cơ bản, Cắt Ghép Video, Thiết Kế Giao Diện Website, ",Hà Nội,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ PHÚC LỘC,10-24 nhân viên,12,15,,,,
1152757,PHP Programmer (Laravel),"Laravel, MySQL, NodeJS, PHP, Angular",Hồ Chí Minh,"C-UNIT SQUARE CO., LTD",10-24 nhân viên,,,2,Web-Back,"JS,PHP","Laravel,NodeJS,AngularJS"
1391202,Technical Leader,,Hà Nội,CÔNG TY CỔ PHẦN TẬP ĐOÀN TECHHUB,25-99 nhân viên,,,3,Manager,,
1392426,"Trưởng Nhóm Phát Triển Ứng Dụng PHP (26-30M/ Tháng) Tại Hà Đông, Hà Nội",,Hà Nội,CÔNG TY CỔ PHẦN TẦM NHÌN QUỐC TẾ ALADDIN,1000+ nhân viên,26,30,4,Manager,,
1392336,Senior DevOps Engineer,"AWS, CI/CD, Devops, K8s",Hà Nội,Công ty Cổ phần VinBigData,100-499 nhân viên,,,3,DevOps,,
1392314,Middle/Senior Android Engineer,"Android, Java, Kotlin, English, Automotive",Hà Nội,Công ty Cổ phần VinBigData,100-499 nhân viên,,,3,Mobile,"Java,Kotlin",
1391934,Fresher Global Sales IT B2B,"Tiếng Anh thành thạo, ",Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPP TOÀN CẦU,25-99 nhân viên,8,12,,,,
1392231,Business Analyst (Product Executive),"Business Analyst, Product Development, ",Hà Nội,Công ty Cổ phần Công nghệ KiotViet,1000+ nhân viên,15,30,2,BA,,
1032997,Backend Developer (.Net),,Hồ Chí Minh,Công ty Cổ phần Công Nghệ Vũ Thảo,25-99 nhân viên,12,16,1,Web-Back,C#,.NET Framework
479968,Fresher Tester - Thu Nhập Hấp Dẫn Sau Đào Tạo Lên Đến 12M/Tháng,"Tester, test cases, test scripts, test plan, Automation Test",Hà Nội,FPT Software,10000+ nhân viên,8,12,,Tester,,
1392351,Cán Bộ Kỹ Thuật Hệ Thống Mạng,"Lập trình C/Linux/Python, Linux/Oracel, Kiến thức Hardware, Cloud Computing, Am hiểu về Router, Wi-Fi, xPON",Hồ Chí Minh,Công ty Cổ phần viễn thông FPT,5000+ nhân viên,15,30,,System,"C,Python",
1392291,Chuyên Gia Quản Trị Cơ Sở Dữ Liệu,"Tiếng Anh đọc hiểu, Lập Trình, Tiếng Anh giao tiếp cơ bản, DBA, Thuyết trình, Nghiên cứu, Yêu thích công việc DBA, Chịu áp lực tốt",Hồ Chí Minh,Công ty Cổ phần viễn thông FPT,5000+ nhân viên,40,55,,DE,SQL,
1392312,Senior Database Administrator,"Performance & Tuning, T-SQL, PL/SQL, English documentation, Market Research, Presentation, under pressure",Hồ Chí Minh,Công ty Cổ phần viễn thông FPT,5000+ nhân viên,40,55,,DE,SQL,
1392455,Chuyên Viên Backend -Portal- Hỗ Trợ Vận Hành (Thu Nhập 14 - 16 Triệu/ Tháng) Tại Hà Nội,,Hà Nội,CÔNG TY CỔ PHẦN TẦM NHÌN QUỐC TẾ ALADDIN,1000+ nhân viên,14,16,,Web-Back,"PHP,JS",
1392476,Chuyên Viên Backend -API ( Thu Nhập 15-22tr/ Tháng) Tại Hà Nội,,Hà Nội,CÔNG TY CỔ PHẦN TẦM NHÌN QUỐC TẾ ALADDIN,1000+ nhân viên,15,20,,Web-Back,"PHP,JS",
1292126,Solution Architect (.NET),".NET, ",Đà Nẵng,FPT Software,10000+ nhân viên,,,,Web-Back,"C#,JS",".NET Framework,VueJS,Entity Framework"
1292196,Full-Stack Developer (Angular/.NET),".NET, ",Đà Nẵng,FPT Software,10000+ nhân viên,,,5,Web-Full,"C#,JS","AngularJS,.NET Framework,ASP.NET"
1292148,Technical Leader (.NET),".NET, C#, ",Đà Nẵng,FPT Software,10000+ nhân viên,,,5,Manager,,
1292163,Business Analyst,,Đà Nẵng,FPT Software,10000+ nhân viên,,,5,BA,,
1376566,Cộng Tác Viên Công Nghệ Thông Tin Lập Trình Khu Vực Hà Nội - Hồ Chí Minh,".NET, Java, code java, ","Hà Nội, Hồ Chí Minh",Ngân Hàng Thương Mại Cổ Phần Kiên Long,1000+ nhân viên,,,,,,
1392041,Product Executive (Junior),"Market Research, English, Data Analysis, Product Development, Product management",Hà Nội,XIPAT FLEXIBLE SOLUTIONS COMPANY LIMITED,25-99 nhân viên,9,15,,,,
1392392,Content Leader,,Hà Nội,Công ty CP Phần mềm OOS,25-99 nhân viên,10,15,,,,
1377406,Chuyên Viên Thiết Kế UI-UX (UI-UX DESIGNER) Lương Upto 25 Triệu - Từ 2 Năm Kinh Nghiệm,,Hà Nội,CÔNG TY TNHH THƯƠNG MẠI QUỐC TẾ BLUESTARS VIỆT NAM,25-99 nhân viên,20,25,,,,
1391605,Technical Manager,,Hà Nội,CÔNG TY CỔ PHẦN VSI,25-99 nhân viên,50,70,5,Manager,,
1391694,Nhân Viên Tester,,Hà Nội,Công ty Cổ phần Z Holding,3000+ nhân viên,12,15,2,Tester,,
1319044,Customer Service Executive (Success Agent),"Tin học văn phòng, Tiếng Anh, ","Hồ Chí Minh, Hà Nội",Công Ty TNHH Mediastep Software Việt Nam,500-1000 nhân viên,,12,,,,
1356263,Devops Engineer,,Đà Nẵng,Sun* Inc. (Sun Asterisk Inc.),1000+ nhân viên,,,3,DevOps,,
1392688,Senior Information Security Engineer,,Hà Nội,CÔNG TY TNHH TECH GRID ASIA (VIỆT NAM),25-99 nhân viên,,,,,,
1224782,AI Intern,,Hà Nội,Sun* Inc. (Sun Asterisk Inc.),1000+ nhân viên,,4.2,,AIE,,
1033968,IT Business Analyst,"SQL, Tiếng Anh giao tiếp, Tiếng Anh thành thạo, Business Analyst, English, ERP Software, SAP",Hồ Chí Minh,CÔNG TY TRÁCH NHIỆM HỮU HẠN CADENA VIỆT NAM,25-99 nhân viên,,,1,BA,,
463243,Lập Trình Viên Frontend (Angular) Dự Án Banking,"AngularJS, HTML, NodeJS, Angular 6, VueJS, ReactJS",Hà Nội,CÔNG TY CỔ PHẦN PARALINE SOFTWARE,100-499 nhân viên,18,25,2,Web-Front,JS,"NodeJS,AngularJS,VueJS,ReactJS"
124329,Chuyên Viên Data Engineer (Dự Án Banking),"MongoDB, Oracle, PostgreSQL, SQL, Database",Hà Nội,CÔNG TY CỔ PHẦN PARALINE SOFTWARE,100-499 nhân viên,20,27,,DE,Python,
145700,Kỹ Sư Hệ Thống,,Đà Nẵng,Công ty Cổ phần Công nghệ Tiên Phát - VP Đà Nẵng,25-99 nhân viên,,,,System,,
1220170,Fresher MERN-Stack Developer,"MongoDB, NodeJS, ReactJS, ExpressJS, Tiếng Anh giao tiếp",Hà Nội,Công ty TNHH Draphony Vietnam,10-24 nhân viên,,8,,,,
354699,Thực Tập System Service,"IT Helpdesk, System Admin, ",Hà Nội,CÔNG TY TNHH MONSTARLAB VIỆT NAM,500-1000 nhân viên,,5,,,,
1392477,Lập Trình Viên Reactjs,,Nghệ An,SIMPLIFIED TECHNOLOGY,10-24 nhân viên,11,,,Web-Front,JS,ReactJS
1392494,Lập Trình Viên .Net Core,".NET, C#, ",Nghệ An,SIMPLIFIED TECHNOLOGY,10-24 nhân viên,8,16,1,Web-Back,C#,.NET Framework
1392603,Lập Trình Viên Wordpress,"HTML5, PHP, Wordpress, ",Nghệ An,SIMPLIFIED TECHNOLOGY,10-24 nhân viên,12,,2,Web-Back,"JS,PHP",WordPress
1392084,Flutter Developer,,Hà Nội,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,100-499 nhân viên,10,20,,Mobile,Dart,Flutter
1392631,Lập Trình Viên ASP.Net,".NET, ASP.NET, SQL Server, WinForms",Hà Nội,Công ty TNHH Phần mềm DTS Việt Nam,100-499 nhân viên,12,35,1,Web-Back,C#,ASP.NET
1392670,Nhân Viên Tester Tiếng Nhật,"Microsoft Office, JLPT N3, JLPT N2, ",Hà Nội,CÔNG TY CỔ PHẦN POLE TO WIN VIỆT NAM,100-499 nhân viên,9.8,,,Tester,,
1392671,Cộng Tác Viên Tester Tiếng Nhật,"Microsoft Office, JLPT N3, JLPT N2, ",Hà Nội,CÔNG TY CỔ PHẦN POLE TO WIN VIỆT NAM,100-499 nhân viên,4,,,Tester,,
1392139,Senior Flutter Developer,"Flutter, Java, NodeJS, ReactJS",Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIÁO DỤC F8,25-99 nhân viên,25,,5,Mobile,"Dart,Java,JS","Flutter,NodeJS,ReactJS"
1392792,Fresher Product Owner ( Publishing ),,Hà Nội,CÔNG TY CỔ PHẦN IKAME VIỆT NAM,100-499 nhân viên,9,12,,Manager,,
1391329,"Analyst, Business Intelligence",,Hà Nội,Ninja Van,5000+ nhân viên,,,,BA,,
1392758,Triển Khai Dịch Vụ Kỹ Thuật,,Cà Mau,CNKT Viettel Cà Mau,100-499 nhân viên,8,15,,,,
1393024,Fullstack Developer,"MongoDB, NoSQL, Database, VueJS, Firebase, ReactJS, NodeJS, AWS, Tiếng Anh giao tiếp, Firebase, Google Cloud",Hà Nội,Công ty TNHH Mageplaza,100-499 nhân viên,12,25,1,Web-Full,JS,"ReactJS,NodeJS,VueJS,AngularJS"
1249476,Full Stack Developer - Middle Level,,Hồ Chí Minh,Công ty TNHH Vani Heroes,10-24 nhân viên,,,2,Web-Full,JS,
1392589,Business Development Executive,"Sales, Business Development, Ms Office, ",Hồ Chí Minh,VIET NAM LIFE TECH,25-99 nhân viên,,,,,,
1392970,Senior QA Engineer,"Agile, SCRUM, QA, Postman",Hồ Chí Minh,Công ty Cổ phần Solazu,100-499 nhân viên,,,3,QA,,
909605,Java Developer (Fresher),,Hồ Chí Minh,CÔNG TY CỔ PHẦN FUJINET SYSTEMS,500-1000 nhân viên,,,,Web-Back,"JS,Java","SpringBoot,Spring MVC,ReactJS,VueJS"
1392895,Trợ Lý Dự Án Công Nghệ,"Agile, SCRUM, PMP, CSM, Trợ Lý, waterfull",Hà Nội,CÔNG TY TNHH NGHIÊN CỨU VÀ PHÁT TRIỂN CAO VIỆT HOÀNG,100-499 nhân viên,12,15,,,,
1392928,Java Backend (Banking Domain),,Hà Nội,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,100-499 nhân viên,20,25,4,Web-Back,Java,SpringBoot
1392945,Data Engineer (Banking Domain),,Hà Nội,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,100-499 nhân viên,23,25,2,DE,SQL,
1216325,Product Owner,,Hà Nội,CÔNG TY CỔ PHẦN LUKLAK,10-24 nhân viên,,,4,Manager,,
1390096,Java Developer,,Hà Nội,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ TIÊN PHONG,25-99 nhân viên,20,40,3,Web-Back,Java,SpringBoot
1232863,Digital Marketing Executive,,Hà Nội,Công ty TNHH Phần mềm Nhân Hòa,100-499 nhân viên,,20,,,,
1393078,Lập Trình Viên DevOps,,Hồ Chí Minh,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),1000+ nhân viên,,,,DevOps,,
1393125,"UI/UX Designer (Ecommerce, Nghỉ T7,CN)",,Hà Nội,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ PHÁT TRIỂN CÔNG NGHỆ BEAE VIỆT NAM,25-99 nhân viên,10,15,,,,
1393122,Lập Trình Viên Java (Dịch Vụ Ngân Hàng),,Hồ Chí Minh,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),1000+ nhân viên,,,,Web-Back,Java,SpringBoot
1392140,Senior Flutter Developer,"Lập Trình, Lập Trình Flutter, Java, NodeJS, ReactJS",Hà Nội,CÔNG TY TNHH GITS,25-99 nhân viên,25,,3,Mobile,"Dart,Java,JS","Flutter,NodeJS,ReactJS"
1393052,Nhân Viên Hỗ Trợ Kỹ Thuật ĐTDĐ/Laptop,,Đồng Nai,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,5000+ nhân viên,7,12,,,,
1391267,Security Analyst Tier 1,,Hồ Chí Minh,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,25-99 nhân viên,12,16,,,,
1120744,Chuyên Viên Phân Tích Nghiệp Vụ Business Analyst,,Hà Nội,Công ty cổ phần phần mềm DTH,25-99 nhân viên,,20,1,BA,,
1393294,Full-Stack Engineer,,Hồ Chí Minh,Công ty CP Tiếp thị số Tô Quà,100-499 nhân viên,,,1,Web-Full,"JS,Go","NodeJS,NestJS,ReactJS,NextJS"
1227940,Thực Tập Sinh Đào Tạo,,Hà Nội,Công ty CP Savvycom,100-499 nhân viên,,3,,,,
512205,Chuyên Viên Phân Tích Nghiệp Vụ (Ba),"Business Analyst, Business Analyst, ",Hà Nội,LIFESUP,100-499 nhân viên,15,25,3,BA,,
1195890,Chuyên Viên Phân Tích Nghiệp Vụ BA,,Hà Nội,Công ty cổ phần đầu tư Phát triển Máy Việt Nam,500-1000 nhân viên,17,25,,BA,,
1393036,Fullstack Developer,"MongoDB, NoSQL, Firebase, ReactJS, NodeJS, AWS, Tiếng Anh giao tiếp, Firebase, Google Cloud",Hà Nội,Công ty TNHH Avada Group (Mageplaza),100-499 nhân viên,12,25,1,Web-Full,JS,"VueJS,NodeJS,ReactJS,AngularJS"
1044894,Chuyên Viên Phân Tích Nghiệp Vụ,,Hà Nội,Công ty CP Bệnh viện đa khoa Quốc tế Vinmec,1000+ nhân viên,,,2,BA,,
1392349,Senior Process Quality Assurance,"ISO 9001, ISO 27001, Process Quality Assurance, English",Hà Nội,CÔNG TY CỔ PHẦN AHT TECH,100-499 nhân viên,,,3,QA,,
1392405,Odoo Developer,"Odoo, PostgreSQL, Python, Linux",Hà Nội,Nissho Electronics Việt Nam,100-499 nhân viên,15,40,1,Web-Back,Python,Odoo
1392771,Data Quality Specialist,"Blockchain, Data Quality Control, Attention to Detail, Cryptocurrency Trading, Tokenomics",Hà Nội,CÔNG TY TNHH SKYDATA VIỆT NAM,10-24 nhân viên,,,,,,
1391401,Junior 2D Unity Developer,,Hà Nội,Super Game,25-99 nhân viên,10,25,,,,
